name,state,FDR,A1,A2,A3,B1,B2,B3
GENE-14688,NO,1,0,0,0,0,0,0
GENE-14689,NO,1,0,0,0,0,0,0
GENE-14690,NO,1,0,0,0,0,0,0
GENE-14691,NO,1,0,0,0,0,0,0
GENE-14692,NO,1,0,0,0,0,0,0
GENE-14693,NO,1,0,0,0,0,0,0
GENE-14694,NO,1,0,0,0,0,0,0
GENE-14695,NO,1,21,12,18,21,13,23
GENE-14696,NO,1,16,16,20,9,23,20
GENE-14698,NO,1,0,0,0,0,0,0
GENE-14699,NO,1,0,0,0,0,0,0
GENE-14700,NO,1,0,0,0,0,0,0
GENE-14701,NO,1,0,1,0,2,0,2
GENE-14702,NO,1,0,0,0,0,0,0
GENE-14703,NO,1,0,0,0,0,0,0
GENE-14704,NO,1,158,53,22,59,161,56
GENE-14705,YES,1,2,3,0,0,0,0
GENE-14706,NO,1,0,0,0,0,0,0
GENE-14707,NO,1,1908,1409,1792,2071,1835,1564
GENE-14708,NO,1,0,0,0,0,0,0
GENE-14709,NO,1,0,0,0,0,0,0
GENE-14710,NO,1,0,0,0,0,0,0
GENE-14711,NO,1,14,40,35,22,10,15
GENE-14712,NO,1,0,0,0,0,0,0
GENE-14713,NO,1,0,0,0,0,0,0
GENE-14714,NO,1,306,405,187,324,197,201
GENE-14715,YES,1,0,0,0,0,0,0
GENE-14716,NO,1,0,0,0,0,0,0
GENE-14717,NO,1,4,7,8,4,5,10
GENE-14718,NO,1,0,0,0,0,0,0
GENE-14719,YES,1,0,0,0,0,0,0
GENE-14720,NO,1,24,25,35,28,45,40
GENE-14721,NO,1,0,0,0,0,0,0
GENE-14722,YES,1,0,0,0,0,0,0
GENE-14723,NO,1,0,0,0,0,0,0
GENE-14724,NO,1,0,0,0,0,0,0
GENE-14725,NO,1,0,0,0,0,0,0
GENE-14726,NO,1,0,0,0,0,0,0
GENE-14727,NO,1,0,0,0,0,0,0
GENE-14728,NO,1,0,0,0,0,0,0
GENE-14729,NO,1,0,0,0,0,0,0
GENE-14730,NO,1,0,0,0,0,0,0
GENE-14731,NO,1,0,0,0,0,0,0
GENE-14732,NO,1,0,0,0,0,0,0
GENE-14733,NO,1,278,151,247,211,221,228
GENE-14734,NO,1,0,0,0,0,0,0
GENE-14735,NO,1,0,0,0,0,0,0
GENE-14736,NO,1,0,0,0,0,0,0
GENE-14737,NO,1,0,0,0,0,0,0
GENE-14738,NO,1,0,0,0,0,0,0
GENE-14739,NO,1,0,0,0,1,0,0
GENE-14740,NO,1,71,142,79,95,93,90
GENE-14741,NO,1,0,0,0,0,0,0
GENE-14742,YES,1,0,0,0,0,0,0
GENE-14743,NO,1,544,574,489,510,530,403
GENE-14744,NO,1,0,0,0,0,0,0
GENE-14745,NO,1,0,0,0,0,0,0
GENE-14746,NO,1,0,0,0,0,0,0
GENE-14747,NO,1,79,94,93,79,93,90
GENE-14748,NO,1,53,46,58,63,58,46
GENE-14749,NO,1,16,32,61,19,28,35
GENE-14750,NO,1,0,0,0,0,0,0
GENE-14751,NO,1,0,0,0,0,0,0
GENE-14752,NO,1,0,0,0,0,0,0
GENE-14753,NO,1,0,0,0,0,0,0
GENE-14754,NO,1,0,0,0,0,0,0
GENE-14755,NO,1,0,0,0,0,0,0
GENE-14756,NO,1,0,0,0,0,0,0
GENE-14757,NO,1,0,0,0,0,0,0
GENE-14758,NO,1,0,0,0,0,0,0
GENE-14759,NO,1,0,0,0,0,0,0
GENE-14760,NO,1,0,0,0,0,0,0
GENE-14762,NO,1,0,0,0,0,0,0
GENE-14763,YES,1,0,0,0,0,0,0
GENE-14764,NO,1,0,0,0,0,0,0
GENE-14765,YES,1,0,0,0,0,0,0
GENE-14766,NO,1,0,0,0,0,0,0
GENE-14767,NO,1,0,0,0,0,0,0
GENE-14768,NO,1,0,0,0,0,0,0
GENE-14769,NO,1,0,0,0,0,0,0
GENE-14770,NO,1,0,0,0,0,0,0
GENE-14771,NO,1,0,0,0,0,0,0
GENE-14772,NO,1,0,0,0,0,0,0
GENE-14773,YES,1,0,0,0,0,0,0
GENE-14774,NO,1,0,0,0,0,0,0
GENE-14775,NO,1,14,8,3,3,3,4
GENE-14776,NO,1,226,215,271,169,232,248
GENE-14777,NO,1,0,0,0,0,0,0
GENE-14778,NO,1,1441,1928,1627,1426,1689,1674
GENE-14779,NO,1,0,0,0,1,0,0
GENE-14780,NO,1,35,9,20,22,30,23
GENE-14781,NO,1,9,12,9,11,17,14
GENE-14782,NO,1,0,0,1,0,0,0
GENE-14783,NO,1,140,156,171,208,181,174
GENE-14784,NO,1,0,0,0,0,0,0
GENE-14785,NO,1,0,0,0,0,0,0
GENE-14786,NO,1,4,4,4,7,7,2
GENE-14787,NO,1,0,0,0,0,0,0
GENE-14788,NO,1,0,0,0,0,0,0
GENE-14789,NO,1,0,0,0,0,0,0
GENE-14790,NO,1,0,0,0,0,0,0
GENE-14791,NO,1,0,0,0,0,0,0
GENE-14792,NO,1,5,1,0,0,0,3
GENE-14793,NO,1,0,0,0,0,0,0
GENE-14794,NO,1,0,0,0,0,0,0
GENE-14795,NO,1,0,0,0,0,0,0
GENE-14796,YES,1,0,0,0,0,0,0
GENE-14797,NO,1,0,0,0,0,0,0
GENE-14798,NO,1,158,401,499,594,1109,952
GENE-14799,NO,1,0,0,0,0,0,0
GENE-14800,NO,1,0,1,1,1,0,0
GENE-14801,NO,1,20,12,30,10,18,17
GENE-14802,NO,1,525,507,542,469,542,506
GENE-14803,NO,1,0,0,0,0,0,0
GENE-14804,NO,1,42,33,39,22,25,30
GENE-14805,NO,1,0,0,1,1,0,0
GENE-14806,NO,1,0,0,0,0,0,0
GENE-14807,NO,1,8,13,20,12,13,6
GENE-14808,NO,1,0,0,0,0,0,0
GENE-14809,NO,1,0,0,0,0,0,0
GENE-14810,NO,1,262,215,236,230,247,189
GENE-14811,NO,1,33,15,26,33,23,24
GENE-14812,NO,1,78,60,57,39,42,37
GENE-14813,NO,1,0,0,0,0,0,0
GENE-14814,NO,1,0,0,0,0,0,0
GENE-14815,NO,1,0,0,0,0,0,0
GENE-14816,NO,1,0,0,0,0,0,0
GENE-14817,NO,1,0,2,2,4,4,3
GENE-14818,NO,1,0,0,0,0,0,0
GENE-14819,NO,1,0,0,0,0,0,0
GENE-14820,NO,1,0,0,0,0,0,0
GENE-14821,NO,1,0,0,1,0,0,0
GENE-14822,NO,1,0,0,0,0,0,0
GENE-14823,NO,1,0,0,0,0,0,0
GENE-14825,NO,1,12464,11912,10880,12197,11195,13788
GENE-14826,NO,1,0,0,0,0,0,0
GENE-14827,NO,1,0,1,2,0,0,0
GENE-14828,NO,1,78,125,94,73,96,102
GENE-14829,NO,1,136,127,124,103,158,112
GENE-14830,NO,1,0,0,0,0,0,0
GENE-14831,NO,1,0,0,0,0,0,0
GENE-14832,NO,1,0,0,0,0,0,0
GENE-14833,NO,1,0,0,0,0,0,0
GENE-14834,NO,1,2924,2807,3082,2526,2230,2735
GENE-14835,NO,1,618,473,657,945,554,853
GENE-14836,YES,1,0,0,0,0,0,0
GENE-14837,NO,1,0,0,0,0,0,0
GENE-14838,NO,1,0,0,0,0,0,0
GENE-14839,NO,1,306,264,274,280,322,242
GENE-14840,NO,1,0,0,0,0,0,0
GENE-14841,NO,1,0,0,0,0,0,0
GENE-14842,YES,1,0,0,0,0,0,0
GENE-14843,NO,1,12,16,11,14,8,13
GENE-14844,NO,1,0,0,0,0,0,0
GENE-14845,NO,1,0,0,1,1,0,0
GENE-14846,NO,1,0,0,0,0,0,0
GENE-14847,NO,1,0,0,0,0,0,0
GENE-14848,NO,1,0,0,0,0,0,0
GENE-14849,NO,1,0,0,0,0,0,0
GENE-14850,NO,1,0,0,0,0,0,0
GENE-14851,NO,1,0,0,0,0,0,0
GENE-14852,NO,1,0,0,0,0,0,0
GENE-14853,NO,1,0,0,0,0,0,0
GENE-14854,NO,1,1,0,1,3,1,1
GENE-14855,NO,1,10,10,12,24,19,28
GENE-14856,NO,1,0,0,0,0,0,0
GENE-14857,NO,1,0,0,0,0,0,0
GENE-14858,NO,1,0,0,0,0,0,0
GENE-14859,NO,1,0,0,0,0,0,0
GENE-14860,NO,1,0,0,0,0,0,0
GENE-14861,NO,1,118,180,114,110,115,141
GENE-14862,NO,1,0,0,0,0,0,0
GENE-14863,NO,1,0,0,0,0,0,0
GENE-14864,NO,1,0,0,0,0,0,0
GENE-14865,NO,1,29,16,12,8,25,16
GENE-14866,NO,1,0,0,0,0,0,0
GENE-14867,NO,1,0,0,0,0,0,0
GENE-14868,NO,1,0,0,0,0,0,0
GENE-14869,NO,1,0,0,0,0,0,0
GENE-14870,NO,1,0,0,0,0,0,0
GENE-14871,NO,1,1,0,1,2,2,1
GENE-14872,NO,1,0,0,0,0,0,0
GENE-14873,NO,1,0,0,0,0,0,0
GENE-14874,NO,1,0,0,0,0,0,0
GENE-14875,NO,1,0,0,0,0,0,0
GENE-14876,NO,1,0,0,0,0,0,0
GENE-14877,NO,1,103,92,121,95,93,116
GENE-14878,NO,1,0,0,0,0,0,0
GENE-14879,NO,1,0,0,0,0,0,0
GENE-14880,NO,1,0,0,0,0,0,0
GENE-14881,NO,1,0,0,0,0,0,0
GENE-14882,NO,1,388,286,258,279,253,303
GENE-14883,NO,1,459,429,442,454,385,418
GENE-14884,NO,1,0,0,0,0,0,0
GENE-14885,NO,1,12,14,8,17,14,14
GENE-14886,NO,1,0,0,0,0,0,0
GENE-14887,NO,1,393,530,456,422,483,400
GENE-14888,NO,1,0,0,0,0,0,0
GENE-14889,NO,1,0,0,0,0,0,0
GENE-14890,NO,1,20,18,25,6,14,39
GENE-14891,NO,1,1,3,0,0,0,2
GENE-14892,NO,1,0,0,0,0,0,0
GENE-14893,NO,1,2,1,4,0,2,1
GENE-14894,NO,1,0,0,0,0,0,0
GENE-14895,NO,1,1,1,0,1,1,0
GENE-14896,NO,1,0,0,0,0,0,0
GENE-14897,NO,1,536,479,543,484,619,670
GENE-14898,NO,1,0,0,0,0,0,0
GENE-14899,NO,1,1154,1200,1004,1210,1145,1380
GENE-14900,NO,1,640,699,479,686,479,865
GENE-14901,NO,1,3,5,2,3,2,3
GENE-14902,NO,1,0,0,0,0,0,0
GENE-14903,NO,1,1,3,0,0,1,1
GENE-14904,NO,1,0,0,0,0,0,0
GENE-14905,NO,1,2254,2079,6701,3727,1112,6251
GENE-14906,NO,1,645,707,829,557,749,713
GENE-14907,NO,1,33,37,42,32,23,37
GENE-14908,NO,1,563,677,633,655,610,630
GENE-14909,NO,1,0,0,0,0,0,0
GENE-14910,YES,1,0,0,0,0,0,0
GENE-14911,NO,1,0,0,0,0,0,0
GENE-14912,NO,1,0,1,0,0,0,0
GENE-14913,NO,1,0,1,0,0,0,1
GENE-14914,NO,1,0,0,0,0,0,0
GENE-14915,NO,1,0,0,0,0,0,0
GENE-14916,NO,1,0,0,0,0,0,0
GENE-14917,NO,1,7,5,6,7,3,7
GENE-14918,NO,1,0,0,0,0,0,0
GENE-14919,NO,1,13,15,16,15,18,13
GENE-14920,NO,1,0,0,0,0,0,0
GENE-14921,NO,1,1,0,0,0,0,0
GENE-14922,NO,1,0,0,0,0,0,0
GENE-14923,NO,1,300,366,399,533,398,295
GENE-14924,NO,1,0,0,0,0,0,0
GENE-14925,NO,1,0,0,0,0,0,0
GENE-14926,NO,1,0,0,0,0,0,0
GENE-14927,NO,1,0,0,0,0,0,0
GENE-14928,NO,1,83,70,58,64,122,47
GENE-14929,NO,1,0,0,0,0,0,0
GENE-14930,NO,1,0,0,0,0,0,0
GENE-14931,NO,1,0,0,0,0,0,0
GENE-14932,NO,1,0,0,0,0,0,0
GENE-14933,NO,1,86,90,119,118,93,97
GENE-14934,NO,1,0,0,0,0,0,0
GENE-14935,NO,1,2,1,2,1,2,0
GENE-14936,NO,1,26,23,34,21,21,26
GENE-14937,NO,1,0,0,0,0,0,0
GENE-14938,NO,1,0,0,0,0,0,0
GENE-14939,YES,1,2,1,4,0,0,0
GENE-14940,NO,1,1,5,4,8,5,5
GENE-14941,NO,1,0,0,0,0,0,0
GENE-14942,NO,1,109,102,106,158,80,132
GENE-14943,NO,1,0,0,0,0,0,0
GENE-14944,NO,1,718,959,1372,1018,733,802
GENE-14945,NO,1,19,12,18,22,16,18
GENE-14946,NO,1,712,603,652,554,548,649
GENE-14947,NO,1,0,0,0,0,0,0
GENE-14948,NO,1,111,133,157,126,158,153
GENE-14949,NO,1,0,0,0,0,0,0
GENE-14950,NO,1,0,0,0,0,0,0
GENE-14951,NO,1,0,0,0,0,0,0
GENE-14952,NO,1,9,12,9,9,5,14
GENE-14953,NO,1,0,0,0,0,0,0
GENE-14955,NO,1,0,0,0,0,0,0
GENE-14956,NO,1,331,249,266,315,203,275
GENE-14957,NO,1,68,71,91,105,42,86
GENE-14958,NO,1,486,804,1045,501,733,883
GENE-14959,NO,1,1,2,1,0,0,5
GENE-14960,NO,1,0,0,0,0,0,0
GENE-14961,NO,1,0,0,0,0,0,0
GENE-14962,NO,1,0,0,0,0,0,0
GENE-14963,NO,1,0,0,0,0,0,0
GENE-14964,NO,1,0,0,0,0,0,0
GENE-14965,NO,1,0,0,0,0,0,0
GENE-14966,NO,1,0,0,0,0,0,0
GENE-14967,NO,1,0,0,0,0,0,0
GENE-14968,NO,1,0,0,0,0,0,0
GENE-14969,NO,1,0,0,0,0,0,0
GENE-14970,NO,1,0,0,0,0,0,0
GENE-14971,NO,1,4,5,7,6,7,3
GENE-14972,NO,1,0,0,0,0,0,0
GENE-14973,NO,1,0,0,0,0,0,0
GENE-14974,NO,1,0,0,0,0,0,0
GENE-14975,NO,1,7,8,4,9,11,9
GENE-14976,NO,1,15,48,165,17,5,19
GENE-14977,NO,1,5,4,3,8,3,3
GENE-14978,NO,1,0,0,0,0,0,0
GENE-14979,NO,1,0,0,0,0,0,0
GENE-14980,NO,1,47,79,60,51,36,19
GENE-14981,NO,1,36,26,24,46,45,41
GENE-14982,NO,1,0,0,0,0,0,0
GENE-14983,NO,1,3,0,0,2,1,1
GENE-14984,NO,1,0,0,1,3,0,0
GENE-14985,NO,1,0,0,0,0,0,0
GENE-14986,NO,1,0,0,0,0,0,0
GENE-14987,NO,1,0,0,0,0,0,0
GENE-14988,NO,1,0,0,0,0,0,0
GENE-14989,NO,1,22,35,38,32,30,25
GENE-14990,NO,1,0,0,0,0,0,0
GENE-14991,NO,1,0,0,0,0,0,0
GENE-14992,NO,1,0,0,0,0,0,0
GENE-14993,NO,1,1,3,1,2,1,0
GENE-14994,NO,1,0,0,0,0,0,0
GENE-14995,NO,1,0,0,0,0,0,0
GENE-14996,NO,1,18,16,22,13,12,19
GENE-14997,NO,1,17,12,9,13,14,6
GENE-14998,NO,1,0,1,2,0,1,1
GENE-14999,NO,1,0,0,0,0,0,0
GENE-15000,NO,1,0,0,0,0,0,0
GENE-15001,NO,1,0,0,0,0,0,0
GENE-15002,NO,1,0,0,0,0,0,0
GENE-15003,NO,1,0,0,0,0,0,0
GENE-15004,NO,1,0,0,0,0,0,0
GENE-15005,NO,1,97,135,171,100,168,133
GENE-15006,NO,1,0,0,0,0,0,0
GENE-15007,NO,1,0,0,0,0,0,0
GENE-15008,NO,1,0,0,0,0,0,0
GENE-15009,NO,1,0,0,0,0,0,0
GENE-15010,NO,1,4,2,4,5,3,4
GENE-15011,NO,1,316,37,183,186,173,52
GENE-15012,NO,1,0,0,0,0,0,0
GENE-15013,NO,1,0,0,0,0,0,0
GENE-15014,NO,1,0,0,0,0,0,0
GENE-15015,NO,1,0,0,0,0,0,0
GENE-15016,NO,1,0,0,0,0,1,0
GENE-15017,NO,1,0,0,0,0,0,0
GENE-15018,NO,1,0,0,0,0,0,0
GENE-15019,NO,1,0,0,0,0,0,0
GENE-15020,NO,1,0,0,0,0,0,0
GENE-15021,NO,1,0,0,0,0,0,0
GENE-15022,NO,1,149,123,108,137,145,126
GENE-15023,NO,1,0,0,0,0,0,0
GENE-15024,NO,1,0,0,0,0,0,0
GENE-15025,NO,1,10,14,9,17,20,8
GENE-15026,NO,1,9,4,4,13,5,3
GENE-15027,NO,1,0,0,0,0,0,0
GENE-15028,NO,1,57,38,57,47,40,53
GENE-15029,NO,1,0,0,0,2,0,0
GENE-15030,YES,1,0,0,0,0,0,0
GENE-15031,NO,1,0,0,0,0,0,0
GENE-15032,NO,1,0,0,0,0,0,0
GENE-15033,NO,1,0,0,0,0,0,0
GENE-15034,NO,1,3,5,1,2,3,8
GENE-15036,NO,1,0,0,0,0,0,0
GENE-15037,NO,1,91,69,61,68,81,125
GENE-15038,NO,1,0,0,0,0,0,0
GENE-15039,NO,1,0,2,0,0,1,0
GENE-15040,NO,1,0,0,0,0,0,0
GENE-15041,NO,1,1,0,0,1,0,2
GENE-15042,NO,1,0,0,0,0,0,0
GENE-15043,NO,1,16,8,11,8,3,11
GENE-15044,NO,1,2,2,2,2,2,2
GENE-15045,NO,1,0,0,0,0,0,0
GENE-15046,NO,1,0,0,0,0,0,0
GENE-15047,NO,1,0,0,0,0,0,0
GENE-15048,NO,1,0,0,0,0,0,0
GENE-15049,NO,1,0,0,0,0,0,0
GENE-15050,NO,1,0,0,0,0,0,0
GENE-15051,NO,1,0,0,0,1,0,0
GENE-15052,YES,1,0,0,0,0,0,0
GENE-15053,NO,1,37,86,44,45,61,21
GENE-15054,NO,1,122,98,110,109,127,103
GENE-15055,NO,1,0,0,0,0,0,0
GENE-15056,NO,1,0,0,0,0,0,0
GENE-15057,YES,1,0,0,0,0,0,0
GENE-15058,NO,1,0,0,0,0,0,0
GENE-15059,NO,1,0,0,0,0,0,0
GENE-15060,NO,1,0,0,0,0,0,0
GENE-15061,NO,1,606,765,743,796,750,809
GENE-15062,YES,1,0,0,0,0,0,0
GENE-15063,NO,1,0,0,0,0,0,0
GENE-15064,NO,1,0,0,0,0,0,0
GENE-15065,NO,1,0,0,0,0,0,0
GENE-15066,NO,1,0,0,0,0,0,0
GENE-15067,NO,1,7785,5984,6627,4825,5071,5541
GENE-15068,NO,1,0,0,0,0,0,0
GENE-15069,NO,1,0,0,0,0,0,0
GENE-15070,NO,1,0,0,0,0,0,0
GENE-15071,NO,1,0,0,0,0,0,0
GENE-15072,NO,1,900,448,729,682,440,599
GENE-15073,NO,1,1,0,2,2,1,3
GENE-15074,NO,1,0,0,0,0,0,0
GENE-15075,NO,1,0,0,0,0,0,0
GENE-15076,NO,1,0,0,0,0,0,0
GENE-15077,NO,1,0,0,0,0,0,0
GENE-15078,NO,1,0,0,0,0,0,0
GENE-15079,NO,1,0,0,0,0,0,0
GENE-15080,NO,1,0,0,0,0,0,0
GENE-15081,NO,1,0,0,0,0,0,0
GENE-15082,NO,1,0,0,0,0,0,0
GENE-15083,NO,1,1,0,0,0,0,0
GENE-15084,NO,1,0,0,0,0,0,0
GENE-15085,NO,1,1,1,0,0,0,0
GENE-15086,NO,1,0,0,0,0,0,0
GENE-15087,NO,1,0,0,0,0,0,0
GENE-15088,NO,1,0,0,0,0,0,0
GENE-15089,NO,1,0,0,0,0,0,0
GENE-15090,NO,1,1,0,0,0,1,0
GENE-15091,NO,1,0,0,0,0,0,0
GENE-15092,NO,1,0,0,0,0,0,0
GENE-15093,NO,1,101,119,108,125,166,179
GENE-15094,NO,1,0,0,0,0,0,0
GENE-15095,NO,1,0,0,0,0,0,0
GENE-15096,NO,1,0,0,0,0,0,0
GENE-15097,NO,1,0,0,0,0,0,0
GENE-15098,NO,1,0,0,0,0,0,0
GENE-15099,NO,1,0,0,0,0,0,0
GENE-15100,NO,1,1064,1009,777,1220,1139,1147
GENE-15101,NO,1,0,0,0,0,0,0
GENE-15102,NO,1,14,11,15,22,17,17
GENE-15103,NO,1,6,35,7,7,6,14
GENE-15104,NO,1,0,0,0,0,0,0
GENE-15105,NO,1,1,1,0,2,4,1
GENE-15106,NO,1,0,0,0,0,2,1
GENE-15107,NO,1,0,0,0,0,0,0
GENE-15108,NO,1,0,0,0,0,0,0
GENE-15109,NO,1,0,0,0,0,0,0
GENE-15110,NO,1,0,0,0,0,0,0
GENE-15111,NO,1,0,0,0,0,0,0
GENE-15112,NO,1,41,32,53,27,34,46
GENE-15113,NO,1,0,0,0,0,0,0
GENE-15114,NO,1,736,626,463,606,709,568
GENE-15115,NO,1,0,0,0,0,0,0
GENE-15116,NO,1,0,0,0,0,0,0
GENE-15117,NO,1,556,460,593,447,507,569
GENE-15118,NO,1,0,0,0,0,0,0
GENE-15119,NO,1,0,0,0,1,0,0
GENE-15120,NO,1,28,21,38,34,36,37
GENE-15121,NO,1,0,0,0,0,0,0
GENE-15122,NO,1,0,0,0,0,0,0
GENE-15123,NO,1,0,0,2,1,1,0
GENE-15124,NO,1,33,28,27,34,41,28
GENE-15125,NO,1,189,200,176,244,234,220
GENE-15126,NO,1,0,0,0,0,0,0
GENE-15127,NO,1,139,232,205,191,155,174
GENE-15128,NO,1,0,0,0,0,0,0
GENE-15129,NO,1,14,13,7,8,6,7
GENE-15130,NO,1,0,0,0,0,0,0
GENE-15131,NO,1,0,0,0,0,0,0
GENE-15132,NO,1,0,0,0,0,0,0
GENE-15133,NO,1,0,0,0,0,0,0
GENE-15134,NO,1,52,58,300,120,301,22
GENE-15135,NO,1,9,14,5,12,5,14
GENE-15136,YES,1,0,0,0,0,0,0
GENE-15137,NO,1,0,0,0,0,0,0
GENE-15138,NO,1,72,86,91,80,76,67
GENE-15139,NO,1,0,0,0,0,0,0
GENE-15140,NO,1,0,0,0,0,0,0
GENE-15141,NO,1,175,127,152,86,94,140
GENE-15142,YES,1,3,4,5,1,0,0
GENE-15143,NO,1,8,7,8,9,8,7
GENE-15144,NO,1,10,8,8,10,1,7
GENE-15145,NO,1,3,3,5,4,4,8
GENE-15146,NO,1,58,70,62,90,67,85
GENE-15147,NO,1,0,0,0,0,0,0
GENE-15148,NO,1,722,766,691,570,619,748
GENE-15149,NO,1,0,0,0,0,0,0
GENE-15150,NO,1,0,0,0,0,0,0
GENE-15151,NO,1,7,3,6,7,3,7
GENE-15152,NO,1,17,12,8,14,9,11
GENE-15154,NO,1,342,215,155,242,246,168
GENE-15155,NO,1,0,0,0,0,0,0
GENE-15156,NO,1,0,0,0,0,0,0
GENE-15157,NO,1,58,63,67,71,42,46
GENE-15158,NO,1,1,6,12,6,6,4
GENE-15159,NO,1,0,0,0,0,0,0
GENE-15160,NO,1,0,0,0,0,0,0
GENE-15161,NO,1,29,23,26,26,22,32
GENE-15162,NO,1,99,113,114,101,111,112
GENE-15163,NO,1,0,0,0,0,0,0
GENE-15164,NO,1,11,5,9,4,11,9
GENE-15165,NO,1,0,0,0,0,0,0
GENE-15166,NO,1,23,165,341,301,171,404
GENE-15167,NO,1,0,0,0,0,0,0
GENE-15168,NO,1,0,0,0,0,0,0
GENE-15169,NO,1,0,0,0,0,0,0
GENE-15170,NO,1,0,0,0,0,0,0
GENE-15171,NO,1,0,0,0,0,0,0
GENE-15172,NO,1,2383,2179,2364,2048,2299,2489
GENE-15173,NO,1,0,0,0,0,0,0
GENE-15174,NO,1,0,0,0,0,0,0
GENE-15175,NO,1,0,0,0,0,0,0
GENE-15176,NO,1,0,0,0,0,0,0
GENE-15177,NO,1,0,0,0,0,0,0
GENE-15178,NO,1,0,0,0,0,0,0
GENE-15179,NO,1,0,0,0,0,0,0
GENE-15180,NO,1,70,58,69,89,75,62
GENE-15181,NO,1,0,0,0,0,0,0
GENE-15182,NO,1,1059,533,554,1051,899,694
GENE-15183,NO,1,0,0,0,0,0,0
GENE-15184,NO,1,0,0,0,0,0,0
GENE-15185,NO,1,0,0,0,0,0,0
GENE-15186,NO,1,0,0,0,0,0,0
GENE-15187,NO,1,0,0,0,0,0,0
GENE-15188,NO,1,15,18,13,14,17,22
GENE-15189,NO,1,350,423,343,368,295,274
GENE-15190,NO,1,0,0,0,0,0,0
GENE-15191,NO,1,1,4,7,5,8,7
GENE-15192,NO,1,0,0,0,0,0,0
GENE-15193,NO,1,0,0,0,0,0,0
GENE-15194,NO,1,0,0,0,0,0,0
GENE-15195,NO,1,0,0,0,0,0,0
GENE-15196,NO,1,841,232,239,414,365,202
GENE-15197,NO,1,0,0,0,0,0,0
GENE-15198,NO,1,0,0,0,0,0,0
GENE-15199,NO,1,0,0,0,0,0,0
GENE-15200,NO,1,1,1,0,1,0,0
GENE-15201,NO,1,0,0,0,0,0,0
GENE-15202,NO,1,47,30,40,35,45,26
GENE-15203,NO,1,0,0,0,0,0,0
GENE-15204,NO,1,0,0,0,0,0,0
GENE-15205,NO,1,0,0,0,2,2,1
GENE-15206,NO,1,162,222,199,165,200,191
GENE-15207,NO,1,140,170,181,148,133,126
GENE-15208,NO,1,0,0,0,0,0,0
GENE-15209,NO,1,0,0,0,0,0,0
GENE-15210,NO,1,0,0,0,0,0,0
GENE-15211,NO,1,0,0,0,0,0,0
GENE-15212,NO,1,146,165,185,147,167,119
GENE-15213,NO,1,0,0,0,0,0,0
GENE-15214,NO,1,0,0,0,0,0,0
GENE-15215,NO,1,315,349,317,423,323,402
GENE-15216,NO,1,0,2,0,1,0,1
GENE-15217,NO,1,0,0,0,0,0,0
GENE-15218,NO,1,152,144,144,154,144,162
GENE-15219,NO,1,1,2,2,0,1,2
GENE-15220,NO,1,0,0,0,0,0,0
GENE-15221,NO,1,0,0,0,0,0,0
GENE-15222,NO,1,0,0,0,0,0,0
GENE-15223,NO,1,0,0,0,0,0,0
GENE-15224,NO,1,0,0,0,0,0,0
GENE-15225,NO,1,0,0,0,0,0,0
GENE-15226,NO,1,0,0,0,0,0,0
GENE-15227,NO,1,0,0,0,0,0,0
GENE-15228,NO,1,2,0,2,4,4,0
GENE-15229,NO,1,0,0,0,0,0,0
GENE-15230,NO,1,0,0,0,0,0,0
GENE-15231,NO,1,315,280,260,301,339,334
GENE-15232,NO,1,4,0,3,2,4,2
GENE-15233,NO,1,0,0,0,0,0,0
GENE-15234,NO,1,0,0,0,0,0,0
GENE-15235,NO,1,106,258,158,83,129,136
GENE-15236,NO,1,0,0,0,0,0,0
GENE-15237,NO,1,39,21,26,32,15,33
GENE-15238,NO,1,0,0,0,0,0,0
GENE-15239,NO,1,0,0,0,0,0,0
GENE-15240,NO,1,0,0,0,0,0,0
GENE-15241,NO,1,11,21,20,9,4,17
GENE-15242,NO,1,258,92,50,144,80,24
GENE-15243,NO,1,4,8,10,4,12,10
GENE-15244,NO,1,0,0,1,4,2,3
GENE-15245,NO,1,0,0,0,0,0,0
GENE-15246,NO,1,0,0,0,0,0,0
GENE-15247,NO,1,0,0,0,0,0,0
GENE-15248,NO,1,20,10,30,12,18,15
GENE-15249,NO,1,0,0,0,0,0,0
GENE-15250,NO,1,0,0,0,0,0,0
GENE-15251,NO,1,11,13,6,17,5,13
GENE-15252,NO,1,292,263,191,283,253,276
GENE-15253,NO,1,0,0,0,0,0,0
GENE-15254,NO,1,0,0,0,0,0,0
GENE-15255,NO,1,0,0,0,0,0,0
GENE-15256,NO,1,539,586,700,833,591,536
GENE-15257,NO,1,173,163,149,164,161,150
GENE-15258,NO,1,1216,2271,1011,1730,1166,1517
GENE-15259,NO,1,0,0,0,0,0,0
GENE-15260,NO,1,0,0,0,0,0,0
GENE-15261,NO,1,0,0,0,0,0,0
GENE-15262,NO,1,5,7,9,9,6,7
GENE-15263,NO,1,0,0,0,1,0,0
GENE-15264,NO,1,0,0,0,0,0,0
GENE-15265,NO,1,2509,1975,1928,2308,1634,1756
GENE-15266,NO,1,0,0,1,1,0,1
GENE-15267,NO,1,0,0,0,0,0,0
GENE-15268,NO,1,0,0,0,0,0,0
GENE-15269,NO,1,0,0,0,0,0,0
GENE-15271,NO,1,3373,7287,4062,4460,3419,3262
GENE-15272,NO,1,0,0,0,0,0,0
GENE-15273,NO,1,7,2,3,3,3,4
